tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,clade,collection_original,cluster_profile,cluster_label,collection_tipdate,collection_dateerror
H5N5|2344b|EPI_ISL_943553|galliformes|sweden|3_1_2_1_21_34_1_2|2021-01-16,H5N5,EPI_ISL_943553,a/chicken/sweden/sva210117sz0004/kn011326-ip3/2021,2021-01-16,2021.04,2021-01,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern europe,sweden,swe,62.374013544985,16.2835241791686,kalmar,se.ka,57.1855292476939,16.1305148015024,2344b,Europe / Sweden / Kalmar Lan / Monsteras Kommun / NA,3_1_2_1_21_34_1_2,NA,2021-01-16,FALSE
H5N5|2344b|EPI_ISL_1123358|anseriformes|united_kingdom|3_2_3_1_1_58_1_2|2020-11-12,H5N5,EPI_ISL_1123358,a/brent_goose/england/095684/2020,2020-11-12,2020.86,2020-11,2020,Aves,anseriformes,anatidae,branta bernicla,brant,TRUE,wild,anseriformes-wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,2344b,Europe / United Kingdom / Northumberland / NA / NA,3_2_3_1_1_58_1_2,NA,2020-11-12,FALSE
H5N5|2344b|EPI_ISL_1238195|galliformes|sweden|3_2_2_1_1_7_1_2|2021-03-02,H5N5,EPI_ISL_1238195,a/chicken/sweden/sva210302sz0564/kn052345-ip12/2021,2021-03-02,2021.16,2021-03,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,2344b,Europe / Sweden / Skane Lan / Trelleborgs Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-03-02,FALSE
H5N5|2344b|EPI_ISL_1308010|anseriformes|sweden|3_2_2_1_1_7_1_2|2021-02-26,H5N5,EPI_ISL_1308010,a/mute_swan/sweden/sva210303sz0392/kn000806/kal/2021,2021-02-26,2021.15,2021-02,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,kalmar,se.ka,57.1855292476939,16.1305148015024,2344b,Europe / Sweden / Kalmar Lan / Monsteras Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-02-26,FALSE
H5N5|2344b|EPI_ISL_1385792|galliformes|sweden|3_2_2_1_1_7_1_2|2021-03-22,H5N5,EPI_ISL_1385792,a/chicken/sweden/sva210323sz001/kn001982-ip21/2021,2021-03-22,2021.22,2021-03,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern europe,sweden,swe,62.374013544985,16.2835241791686,stockholm,se.st,59.4623673036598,18.1712252623315,2344b,Europe / Sweden / Stockholms Lan / Ekero Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-03-22,FALSE
H5N5|2344b|EPI_ISL_3102054|charadriiformes|bulgaria|2_1_16_1_1_8_1_1|2021-03-30,H5N5,EPI_ISL_3102054,a/european_herring_gull/bulgaria/222_21vir4270-1/2021,2021-03-30,2021.24,2021-03,2021,Aves,charadriiformes,laridae,larus argentatus,herring gull,TRUE,wild,charadriiformes-wild,eastern europe,bulgaria,bgr,42.7584172195881,25.2179149681535,burgas,bg.br,42.4909591338488,27.308077813051,2344b,"Europe / Bulgaria / Kiten, Burgas / NA / NA",2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-03-30,FALSE
H5N5|2344b|EPI_ISL_3102055|pelecaniformes|bulgaria|2_1_16_1_1_8_1_1|2021-03-30,H5N5,EPI_ISL_3102055,a/grey_heron/bulgaria/223_21vir4270-2/2021,2021-03-30,2021.24,2021-03,2021,Aves,pelecaniformes,ardeidae,ardea cinerea,grey heron,TRUE,wild,other,eastern europe,bulgaria,bgr,42.7584172195881,25.2179149681535,burgas,bg.br,42.4909591338488,27.308077813051,2344b,"Europe / Bulgaria / Kiten, Burgas / NA / NA",2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-03-30,FALSE
H5N5|2344b|EPI_ISL_3102081|anseriformes|italy|2_1_1_1_1_8_1_1|2021-04-08,H5N5,EPI_ISL_3102081,a/mute_swan/romania/11981-1_21vir3163-5/2021,2021-04-08,2021.27,2021-04,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,southern europe,italy,ita,42.7080607219025,12.208345049127,lazio,na,41.979336323661,12.7721450906831,2344b,Europe / Romania / Tulcea Chilia Veche / NA / NA,2_1_1_1_1_8_1_1,H5N5/2021/R1_Europe,2021-04-08,FALSE
H5N5|2344b|EPI_ISL_3294584|anseriformes|sweden|3_2_2_1_1_7_1_2|2021-03-30,H5N5,EPI_ISL_3294584,a/mute_swan/sweden/sva210330sz0417/fb001305/d-2021/NA,2021-03-30,2021.24,2021-03,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,södermanland,se.sd,59.0743595934023,16.6929745153277,2344b,Europe / Sweden / Sodermanlands Lan / Oxelosunds Kummun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-03-30,FALSE
H5N5|2344b|EPI_ISL_956409|anseriformes|italy|3_2_2_1_1_7_1_2|2020-11-28,H5N5,EPI_ISL_956409,a/common_teal/italy/20vir7439-190/2020,2020-11-28,2020.91,2020-11,2020,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,na,45.6595758067318,11.8428083995249,2344b,Europe / Italy / Rovigo / NA / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2020-11-28,FALSE
H5N5|2344b|EPI_ISL_1219038|galliformes|sweden|3_2_2_1_1_7_1_2|2021-02-24,H5N5,EPI_ISL_1219038,a/chicken/sweden/sva210226sz0168/kn048380-ip9/2021,2021-02-24,2021.15,2021-02,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,2344b,Europe / Sweden / Skane Lan / Lunds Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-02-24,FALSE
H5N5|2344b|EPI_ISL_1255051|anseriformes|poland|10_37_3_1_36_65_1_2|2021-02-01,H5N5,EPI_ISL_1255051,a/tufted_duck/poland/mb061/2021,2021-02-01,2021.08,2021-02,2021,Aves,anseriformes,anatidae,aythya fuligula,tufted duck,TRUE,wild,anseriformes-wild,eastern europe,poland,pol,52.1141994014432,19.4236724631525,pomorskie,na,54.1541828653429,17.9878737941344,2344b,Europe / Poland / West Pomeranian Voivodeship / NA / NA,10_37_3_1_36_65_1_2,NA,2021-02-01,FALSE
H5N5|2344b|EPI_ISL_1305777|galliformes|sweden|3_2_2_1_1_7_1_2|2021-03-10,H5N5,EPI_ISL_1305777,a/common_peacock/sweden/sva210311sz0002/kn001568-ip14/2021,2021-03-10,2021.19,2021-03,2021,Aves,galliformes,phasianidae,pavo cristatus (domestic type),indian peafowl (domestic type),TRUE,domestic,galliformes-domestic,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,2344b,Europe / Sweden / Skane Lan / Skurups Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-03-10,FALSE
H5N5|2344b|EPI_ISL_1305778|anseriformes|sweden|3_2_2_1_1_7_1_2|2021-03-10,H5N5,EPI_ISL_1305778,a/goose/sweden/sva210311sz0003/kn0001570-ip14/2021,2021-03-10,2021.19,2021-03,2021,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,2344b,Europe / Sweden / Skane Lan / Skurups Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-03-10,FALSE
H5N5|2344b|EPI_ISL_1305779|anseriformes|sweden|3_2_2_1_1_7_1_2|2021-03-10,H5N5,EPI_ISL_1305779,a/duck/sweden/sva210311sz0004/kn0001570-ip14/2021,2021-03-10,2021.19,2021-03,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,2344b,Europe / Sweden / Skane Lan / Skurups Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-03-10,FALSE
H5N5|2344b|EPI_ISL_1305781|anseriformes|sweden|3_2_2_1_1_7_1_2|2021-03-01,H5N5,EPI_ISL_1305781,a/mute_swan/sweden/sva210302z0465/kn000716/sotr/2021,2021-03-01,2021.16,2021-03,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,södermanland,se.sd,59.0743595934023,16.6929745153277,2344b,Europe / Sweden / Sodermanlands Lan / Trosa Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-03-01,FALSE
H5N5|2344b|EPI_ISL_1391019|anseriformes|sweden|3_2_2_1_1_7_1_2|2021-03-15,H5N5,EPI_ISL_1391019,a/common_golden_eye/sweden/sva210316sz0489/kn001046/m/2021,2021-03-15,2021.2,2021-03,2021,Aves,anseriformes,anatidae,bucephala clangula,common goldeneye,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,2344b,Europe / Sweden / Skane Lan / Lomma Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-03-15,FALSE
H5N5|2344b|EPI_ISL_1391276|accipitriformes|sweden|3_2_2_1_1_7_1_2|2021-02-19,H5N5,EPI_ISL_1391276,a/northern_goshawk/sweden/sva210318sz0322/kn001092/m/2021,2021-02-19,2021.13,2021-02,2021,Aves,accipitriformes,accipitridae,accipiter gentilis,eurasian goshawk,TRUE,wild,other,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,2344b,Europe / Sweden / Skane Lan / Simrishamns Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-02-19,FALSE
H5N5|2344b|EPI_ISL_1665249|galliformes|italy|2_1_1_1_1_8_1_1|2021-02-23,H5N5,EPI_ISL_1665249,a/chicken/romania/121vir2044-1/2021,2021-02-23,2021.15,2021-02,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern europe,italy,ita,42.7080607219025,12.208345049127,lazio,na,41.979336323661,12.7721450906831,2344b,Europe / Romania / Judetul Timis / NA / NA,2_1_1_1_1_8_1_1,H5N5/2021/R1_Europe,2021-02-23,FALSE
H5N5|2344b|EPI_ISL_1665250|galliformes|slovakia|2_1_1_1_1_8_1_1|2021-01-22,H5N5,EPI_ISL_1665250,a/chicken/slovakia/pah10_21vir1086-5/2021,2021-01-22,2021.06,2021-01,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,trnavský,sk.ta,48.353088568306,17.5311650577738,2344b,Europe / Slovakia / Dobrohost / NA / NA,2_1_1_1_1_8_1_1,H5N5/2021/R1_Europe,2021-01-22,FALSE
H5N5|2344b|EPI_ISL_1665258|anseriformes|austria|2_1_1_1_1_8_1_1|2021-02-10,H5N5,EPI_ISL_1665258,a/mute_swan/austria/210121vir1085-5/2021,2021-02-10,2021.11,2021-02,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,western europe,austria,aut,47.5942901543001,14.1261824377155,steiermark,at.st,47.2699907298467,15.014733244016,2344b,Europe / Austria / Leibnitz / NA / NA,2_1_1_1_1_8_1_1,H5N5/2021/R1_Europe,2021-02-10,FALSE
H5N5|2344b|EPI_ISL_1665261|anseriformes|slovakia|2_1_1_1_1_8_1_1|2021-01-29,H5N5,EPI_ISL_1665261,a/mute_swan/slovakia/pah15_21vir1086-3/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,bratislavský,sk.bl,48.3180982690165,17.1756481471461,2344b,Europe / Slovakia / Kalinkovo / NA / NA,2_1_1_1_1_8_1_1,H5N5/2021/R1_Europe,2021-01-29,FALSE
H5N5|2344b|EPI_ISL_1665262|anseriformes|slovakia|2_1_1_1_1_8_1_1|2021-01-15,H5N5,EPI_ISL_1665262,a/mute_swan/slovakia/pah6_21vir1086-2/2021,2021-01-15,2021.04,2021-01,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,bratislavský,sk.bl,48.3180982690165,17.1756481471461,2344b,Europe / Slovakia / Petrzalka / NA / NA,2_1_1_1_1_8_1_1,H5N5/2021/R1_Europe,2021-01-15,FALSE
H5N5|2344b|EPI_ISL_1665267|anseriformes|slovenia|3_2_2_1_1_7_1_2|2020-12-24,H5N5,EPI_ISL_1665267,a/mute_swan/slovenia/1914-20_21vir959-5/2020,2020-12-24,2020.98,2020-12,2020,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,southern europe,slovenia,svn,46.124137393352,14.813678667363,NA,NA,NA,NA,2344b,Europe / Slovenia / NA / NA / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2020-12-24,FALSE
H5N5|2344b|EPI_ISL_1665268|anseriformes|italy|2_1_16_1_1_8_1_1|2021-01-08,H5N5,EPI_ISL_1665268,a/whooper_swan/romania/121vir849-1/2021,2021-01-08,2021.02,2021-01,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,southern europe,italy,ita,42.7080607219025,12.208345049127,lazio,na,41.979336323661,12.7721450906831,2344b,Europe / Romania / Judetul Constanta / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-01-08,FALSE
H5N5|2344b|EPI_ISL_1665269|anseriformes|italy|2_1_16_1_1_8_1_1|2021-01-20,H5N5,EPI_ISL_1665269,a/whooper_swan/romania/121vir849-2/2021,2021-01-20,2021.05,2021-01,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,southern europe,italy,ita,42.7080607219025,12.208345049127,lazio,na,41.979336323661,12.7721450906831,2344b,Europe / Romania / Judetul Constanta / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-01-20,FALSE
H5N5|2344b|EPI_ISL_2234821|anseriformes|italy|2_1_16_1_1_8_1_1|2021-01-08,H5N5,EPI_ISL_2234821,a/whooper_swan/romania/121vir2593-23/2021,2021-01-08,2021.02,2021-01,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,southern europe,italy,ita,42.7080607219025,12.208345049127,lazio,na,41.979336323661,12.7721450906831,2344b,Europe / Romania / NA / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-01-08,FALSE
H5N5|2344b|EPI_ISL_2234822|anseriformes|italy|2_1_16_1_1_8_1_1|2021-01-12,H5N5,EPI_ISL_2234822,a/whooper_swan/romania/121vir2593-15/2021,2021-01-12,2021.03,2021-01,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,southern europe,italy,ita,42.7080607219025,12.208345049127,lazio,na,41.979336323661,12.7721450906831,2344b,Europe / Romania / NA / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-01-12,FALSE
H5N5|2344b|EPI_ISL_2234823|anseriformes|italy|2_1_16_1_1_8_1_1|2021-01-14,H5N5,EPI_ISL_2234823,a/whooper_swan/romania/121vir2593-27/2021,2021-01-14,2021.04,2021-01,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,southern europe,italy,ita,42.7080607219025,12.208345049127,lazio,na,41.979336323661,12.7721450906831,2344b,Europe / Romania / NA / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-01-14,FALSE
H5N5|2344b|EPI_ISL_2234824|anseriformes|italy|2_1_16_1_1_8_1_1|2021-01-22,H5N5,EPI_ISL_2234824,a/whooper_swan/romania/121vir2593-20/2021,2021-01-22,2021.06,2021-01,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,southern europe,italy,ita,42.7080607219025,12.208345049127,lazio,na,41.979336323661,12.7721450906831,2344b,Europe / Romania / NA / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-01-22,FALSE
H5N5|2344b|EPI_ISL_3135926|accipitriformes|hungary|2_1_1_1_1_8_1_1|2021-03-08,H5N5,EPI_ISL_3135926,a/eagle/hungary/8569/NA,2021-03-08,2021.18,2021-03,2021,Aves,accipitriformes,accipitridae,accipitridae sp. (eagle sp.),eagle sp.,TRUE,wild,other,eastern europe,hungary,hun,47.1703761996839,19.3977670199114,somogy,hu.so,46.4517874466981,17.6018744925749,2344b,Europe / Hungary / Somogy megye / NA / NA,2_1_1_1_1_8_1_1,H5N5/2021/R1_Europe,2021-03-08,FALSE
H5N5|2344b|EPI_ISL_3143954|anseriformes|sweden|3_2_2_1_1_7_1_2|2021-07-06,H5N5,EPI_ISL_3143954,a/whooper_swan/sweden/sva2100329sz0210/fb0001277/h-2021/NA,2021-07-06,2021.51,2021-07,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,kalmar,se.ka,57.1855292476939,16.1305148015024,2344b,Europe / Sweden / Kalmar Lan / Hongsby Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-07-06,FALSE
H5N5|2344b|EPI_ISL_5061617|galliformes|germany|3_2_2_1_1_7_1_2|2020-11-09,H5N5,EPI_ISL_5061617,a/chicken/germany-mv/ai02431/NA,2020-11-09,2020.86,2020-11,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western europe,germany,deu,51.0533277435649,10.373650933319,mecklenburg-vorpommern,de.mv,53.7551744161606,12.5509509363277,2344b,Europe / Germany / Schleswig-Holstein / Vorpommern-RÃ¼gen / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2020-11-09,FALSE
H5N5|2344b|EPI_ISL_1093424|anseriformes|sweden|3_2_2_1_1_7_1_2|2021-02-01,H5N5,EPI_ISL_1093424,a/common_goldeneye/sva210202sz0464/kn000277/2021,2021-02-01,2021.08,2021-02,2021,Aves,anseriformes,anatidae,bucephala clangula,common goldeneye,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,kalmar,se.ka,57.1855292476939,16.1305148015024,2344b,Europe / Sweden / Kalmar Lan / Vasterviks Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2021-02-01,FALSE
H5N5|2344b|EPI_ISL_12980521|galliformes|sweden|3_1_2_1_21_34_1_2|2022-01-21,H5N5,EPI_ISL_12980521,a/chicken/sweden/sva210201sz0080/fb000693-ip4/2021,2022-01-21,2022.05,2022-01,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern europe,sweden,swe,62.374013544985,16.2835241791686,kalmar,se.ka,57.1855292476939,16.1305148015024,2344b,Europe / Sweden / Kalmar Lan / NA / NA,3_1_2_1_21_34_1_2,NA,2022-01-21,FALSE
H5N5|2344b|EPI_ISL_10364607|anseriformes|czechia|2_1_1_1_1_8_1_1|2021-02-24,H5N5,EPI_ISL_10364607,a/mute_swan/czech_republic/4099/2021,2021-02-24,2021.15,2021-02,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,zlínský,cz.zk,49.2395239668424,17.7694110590927,2344b,"Europe / Czech Republic / Zlinsky Kraj / Okres Kromeriz / 49Â°1423.619, 17Â°2834.391E",2_1_1_1_1_8_1_1,H5N5/2021/R1_Europe,2021-02-24,FALSE
H5N5|2344b|EPI_ISL_16209274|pelecaniformes|russia|2_1_16_1_1_8_1_1|2021-04-01,H5N5,EPI_ISL_16209274,a/pelican/dagestan/397-1/2021,2021-04-01,2021.25,2021-04,2021,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,eastern europe,russia,rus,66.0376616061812,95.7970903417469,dagestan,ru.da,43.0199724243525,46.8879064209307,2344b,Europe / Russia / Republic of Dagestan / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-04-01,FALSE
