tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,clade,collection_original,cluster_profile,cluster_label,collection_tipdate,collection_dateerror
H7N2|EAnonGsGD|EPI_ISL_4071806|anseriformes|bangladesh|NA|2019-12-08,H7N2,EPI_ISL_4071806,A/duck/Bangladesh/41721/2019,2019-12-08,2019.93,2019-12,2019,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2019-12-08,FALSE
NA|EAnonGsGD|EPI_ISL_503519|anseriformes|bangladesh|NA|2019-09-13,NA,EPI_ISL_503519,A/duck/Bangladesh/40835/2019,2019-09-13,2019.7,2019-09,2019,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2019-09-13,FALSE
H11N2|EAnonGsGD|EPI_ISL_333094|anseriformes|bangladesh|NA|2016-09-07,H11N2,EPI_ISL_333094,A/duck/Bangladesh/19D691/2016,2016-09-07,2016.68,2016-09,2016,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2016-09-07,FALSE
H9N2|EAnonGsGD|EPI_ISL_338280|anseriformes|russia|NA|2018-09-17,H9N2,EPI_ISL_338280,A/mallard/Tomsk/1391/2018,2018-09-17,2018.71,2018-09,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,tomsk,ru.to,58.4840286166373,82.1830897425335,EAnonGsGD,NA,NA,NA,2018-09-17,FALSE
H9N2|EAnonGsGD|EPI_ISL_316596|anseriformes|italy|NA|2017-08-05,H9N2,EPI_ISL_316596,A/wild_duck/Italy/17VIR6548-1/2017,2017-08-05,2017.59,2017-08,2017,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2017-08-05,FALSE
NA|EAnonGsGD|EPI_ISL_379725|anseriformes|bangladesh|NA|2017-11-28,NA,EPI_ISL_379725,A/duck/Bangladesh/34028/2017,2017-11-28,2017.91,2017-11,2017,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2017-11-28,FALSE
NA|EAnonGsGD|EPI_ISL_379736|anseriformes|bangladesh|NA|2017-11-28,NA,EPI_ISL_379736,A/duck/Bangladesh/34027/2017,2017-11-28,2017.91,2017-11,2017,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2017-11-28,FALSE
NA|EAnonGsGD|EPI_ISL_379737|anseriformes|bangladesh|NA|2017-11-28,NA,EPI_ISL_379737,A/duck/Bangladesh/34029/2017,2017-11-28,2017.91,2017-11,2017,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2017-11-28,FALSE
H1N2|EAnonGsGD|EPI_ISL_393488|anseriformes|russia|NA|2018-10-01,H1N2,EPI_ISL_393488,A/duck/Moscow/5586/2018,2018-10-01,2018.75,2018-10,2018,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,moskva,ru.ms,55.6406420692902,37.6789932871434,EAnonGsGD,NA,NA,NA,2018-10-01,FALSE
H3N2|EAnonGsGD|EPI_ISL_9951289|anseriformes|bangladesh|NA|2021-01-04,H3N2,EPI_ISL_9951289,A/duck/Bangladesh/18D1578/2021,2021-01-04,2021.01,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2021-01-04,FALSE
H3N2|EAnonGsGD|EPI_ISL_9951121|anseriformes|bangladesh|NA|2021-01-04,H3N2,EPI_ISL_9951121,A/duck/Bangladesh/18D1577/2021,2021-01-04,2021.01,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2021-01-04,FALSE
H7N2|EAnonGsGD|EPI_ISL_4056296|anseriformes|france|NA|2020-01-13,H7N2,EPI_ISL_4056296,A/mallard/Ukraine/AN-221-13-01/2020,2020-01-13,2020.03,2020-01,2020,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,EAnonGsGD,NA,NA,NA,2020-01-13,FALSE
H5N2|EAnonGsGD|EPI_ISL_3221222|anseriformes|china|NA|2018-12-10,H5N2,EPI_ISL_3221222,A/whooper_swan/Henan/T886/2018,2018-12-10,2018.94,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,EAnonGsGD,NA,NA,NA,2018-12-10,FALSE
H5N2|EAnonGsGD|EPI_ISL_3205004|anseriformes|china|NA|2018-12-10,H5N2,EPI_ISL_3205004,A/whooper_swan/Henan/T880/2018,2018-12-10,2018.94,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,EAnonGsGD,NA,NA,NA,2018-12-10,FALSE
H6N2|EAnonGsGD|EPI_ISL_243406|anseriformes|netherlands|NA|2011-11-04,H6N2,EPI_ISL_243406,A/gadwall_duck/Netherlands/1/2011,2011-11-04,2011.84,2011-11,2011,Aves,anseriformes,anatidae,mareca strepera,gadwall,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2011-11-04,FALSE
H6N2|EAnonGsGD|EPI_ISL_243648|anseriformes|netherlands|NA|2011-01-11,H6N2,EPI_ISL_243648,A/greater_white-fronted_goose/Netherlands/3/2011,2011-01-11,2011.03,2011-01,2011,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2011-01-11,FALSE
H5N2|EAnonGsGD|EPI_ISL_3226331|anseriformes|china|NA|2018-12-25,H5N2,EPI_ISL_3226331,A/whooper_swan/Henan/T888/2018,2018-12-25,2018.98,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,EAnonGsGD,NA,NA,NA,2018-12-25,FALSE
H5N2|EAnonGsGD|EPI_ISL_3221328|anseriformes|china|NA|2018-12-10,H5N2,EPI_ISL_3221328,A/whooper_swan/Henan/T887/2018,2018-12-10,2018.94,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,EAnonGsGD,NA,NA,NA,2018-12-10,FALSE
H5N2|EAnonGsGD|EPI_ISL_3204257|anseriformes|china|NA|2018-12-20,H5N2,EPI_ISL_3204257,A/whooper_swan/Henan/T874/2018,2018-12-20,2018.97,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,EAnonGsGD,NA,NA,NA,2018-12-20,FALSE
H5N2|EAnonGsGD|EPI_ISL_3161847|anseriformes|china|NA|2019-01-15,H5N2,EPI_ISL_3161847,A/whooper_swan/Henan/T258/2019,2019-01-15,2019.04,2019-01,2019,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,EAnonGsGD,NA,NA,NA,2019-01-15,FALSE
H5N2|EAnonGsGD|EPI_ISL_3229453|anseriformes|china|NA|2018-12-10,H5N2,EPI_ISL_3229453,A/whooper_swan/Henan/Y130/2018,2018-12-10,2018.94,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,EAnonGsGD,NA,NA,NA,2018-12-10,FALSE
H5N2|EAnonGsGD|EPI_ISL_3229401|anseriformes|china|NA|2018-12-20,H5N2,EPI_ISL_3229401,A/whooper_swan/Henan/Y128/2018,2018-12-20,2018.97,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,EAnonGsGD,NA,NA,NA,2018-12-20,FALSE
H5N2|EAnonGsGD|EPI_ISL_3229260|anseriformes|china|NA|2018-12-25,H5N2,EPI_ISL_3229260,A/whooper_swan/Henan/Y127/2018,2018-12-25,2018.98,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,EAnonGsGD,NA,NA,NA,2018-12-25,FALSE
H5N2|EAnonGsGD|EPI_ISL_3229187|anseriformes|china|NA|2018-12-25,H5N2,EPI_ISL_3229187,A/whooper_swan/Henan/Y126/2018,2018-12-25,2018.98,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,EAnonGsGD,NA,NA,NA,2018-12-25,FALSE
H6N2|EAnonGsGD|EPI_ISL_15585747|galliformes|united_kingdom|NA|2022-10-19,H6N2,EPI_ISL_15585747,A/turkey/England/138521/2022,2022-10-19,2022.8,2022-10,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,EAnonGsGD,NA,NA,NA,2022-10-19,FALSE
H9N2|NA|EPI_ISL_825157|anseriformes|netherlands|NA|2018-10-30,H9N2,EPI_ISL_825157,A/mute_swan/Netherlands/18016105-001/2018,2018-10-30,2018.83,2018-10,2018,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-30,FALSE
H4N2|NA|EPI_ISL_189688|anseriformes|united_states|NA|2011-11-07,H4N2,EPI_ISL_189688,A/garganey/Republic_of_Georgia/1/2011,2011-11-07,2011.85,2011-11,2011,Aves,anseriformes,anatidae,spatula querquedula,garganey,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,georgia,us.ga,32.6403385373358,-83.4405725551842,NA,NA,NA,NA,2011-11-07,FALSE
H4N2|NA|EPI_ISL_138693|anseriformes|united_states|NA|2011-11-07,H4N2,EPI_ISL_138693,A/garganey/Georgia/1/2011,2011-11-07,2011.85,2011-11,2011,Aves,anseriformes,anatidae,spatula querquedula,garganey,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,georgia,us.ga,32.6403385373358,-83.4405725551842,NA,NA,NA,NA,2011-11-07,FALSE
H4N2|NA|EPI_ISL_80762|anseriformes|china|NA|2009-01-01,H4N2,EPI_ISL_80762,A/duck/Hunan/8-19/2009,2009-01-01,2009,2009-01,2009,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,NA,NA,NA,NA,2009-01-01,FALSE
H6N2|NA|EPI_ISL_243395|anseriformes|netherlands|NA|2008-01-07,H6N2,EPI_ISL_243395,A/mallard_duck/Netherlands/3/2008,2008-01-07,2008.02,2008-01,2008,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2008-01-07,FALSE
H2N2|NA|EPI_ISL_122028|anseriformes|sweden|NA|2006-11-05,H2N2,EPI_ISL_122028,A/mallard/Sweden/58451/2006,2006-11-05,2006.84,2006-11,2006,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-05,FALSE
NA|NA|EPI_ISL_376200|anseriformes|netherlands|NA|2013-04-08,NA,EPI_ISL_376200,A/mallard/Netherlands/25/2013,2013-04-08,2013.27,2013-04,2013,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-08,FALSE
H6N2|NA|EPI_ISL_243657|anseriformes|netherlands|NA|2010-11-23,H6N2,EPI_ISL_243657,A/greater_white-fronted_goose/Netherlands/6/2010,2010-11-23,2010.89,2010-11,2010,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2010-11-23,FALSE
H5N2|NA|EPI_ISL_243557|anseriformes|netherlands|NA|2008-12-30,H5N2,EPI_ISL_243557,A/greater_white-fronted_goose/Netherlands/5/2008,2008-12-30,2008.99,2008-12,2008,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-30,FALSE
H6N2|NA|EPI_ISL_144394|anseriformes|sweden|NA|2009-10-03,H6N2,EPI_ISL_144394,A/mallard/Sweden/99983/2009,2009-10-03,2009.75,2009-10,2009,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2009-10-03,FALSE
H6N2|NA|EPI_ISL_144391|anseriformes|sweden|NA|2009-10-02,H6N2,EPI_ISL_144391,A/mallard/Sweden/99957/2009,2009-10-02,2009.75,2009-10,2009,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2009-10-02,FALSE
H6N2|NA|EPI_ISL_144393|anseriformes|sweden|NA|2009-10-02,H6N2,EPI_ISL_144393,A/mallard/Sweden/99966/2009,2009-10-02,2009.75,2009-10,2009,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2009-10-02,FALSE
H5N2|NA|EPI_ISL_243589|anseriformes|netherlands|NA|2008-12-30,H5N2,EPI_ISL_243589,A/greater_white-fronted_goose/Netherlands/6/2008,2008-12-30,2008.99,2008-12,2008,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-30,FALSE
H5N2|NA|EPI_ISL_30875|anseriformes|china|NA|2005-01-01,H5N2,EPI_ISL_30875,A/mallard/Xuyi/10/2005,2005-01-01,2005,2005-01,2005,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangsu,cn.js,32.9645721858222,119.470797338049,NA,NA,NA,NA,2005-01-01,FALSE
H6N2|NA|EPI_ISL_329056|anseriformes|netherlands|NA|2005-11-25,H6N2,EPI_ISL_329056,A/Eurasian_wigeon/Netherlands/6/2005,2005-11-25,2005.9,2005-11,2005,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-25,FALSE
H5N2|NA|EPI_ISL_243465|anseriformes|netherlands|NA|2009-09-11,H5N2,EPI_ISL_243465,A/Eurasian_wigeon/Netherlands/1/2009,2009-09-11,2009.69,2009-09,2009,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2009-09-11,FALSE
H2N2|NA|EPI_ISL_122027|anseriformes|sweden|NA|2006-11-02,H2N2,EPI_ISL_122027,A/mallard/Sweden/58112/2006,2006-11-02,2006.84,2006-11,2006,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-02,FALSE
H5N2|NA|EPI_ISL_30874|anseriformes|china|NA|2005-01-01,H5N2,EPI_ISL_30874,A/spotbill_duck/Xuyi/18/2005,2005-01-01,2005,2005-01,2005,Aves,anseriformes,anatidae,anas poecilorhyncha,indian spot-billed duck,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangsu,cn.js,32.9645721858222,119.470797338049,NA,NA,NA,NA,2005-01-01,FALSE
H6N2|NA|EPI_ISL_24785|charadriiformes|russia|NA|2006-01-01,H6N2,EPI_ISL_24785,A/gull/Moscow/3100/2006,2006-01-01,2006,2006-01,2006,Aves,charadriiformes,laridae,larinae sp.,gull sp.,TRUE,wild,charadriiformes-wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,moskva,ru.ms,55.6406420692902,37.6789932871434,NA,NA,NA,NA,2006-01-01,FALSE
H9N2|NA|EPI_ISL_17978927|anseriformes|poland|NA|2020-09-18,H9N2,EPI_ISL_17978927,A/mute_swan/Poland/P071/2020,2020-09-18,2020.71,2020-09,2020,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-18,FALSE
H5N2|NA|EPI_ISL_507001|anseriformes|france|NA|2017-03-09,H5N2,EPI_ISL_507001,A/duck/France/172319/2017,2017-03-09,2017.18,2017-03,2017,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,western europe,france,fra,46.5103009447381,2.5780749353201,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-09,FALSE
H5N2|NA|EPI_ISL_63510|anseriformes|russia|NA|2007-09-01,H5N2,EPI_ISL_63510,A/garganey/Altai/1213/2007,2007-09-01,2007.67,2007-09,2007,Aves,anseriformes,anatidae,spatula querquedula,garganey,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,altay,ru.al,52.6127855839347,82.5936122038562,NA,NA,NA,NA,2007-09-01,FALSE
H5N2|NA|EPI_ISL_63505|anseriformes|russia|NA|2007-09-01,H5N2,EPI_ISL_63505,A/gadwall/Altai/1202/2007,2007-09-01,2007.67,2007-09,2007,Aves,anseriformes,anatidae,mareca strepera,gadwall,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,altay,ru.al,52.6127855839347,82.5936122038562,NA,NA,NA,NA,2007-09-01,FALSE
H12N2|NA|EPI_ISL_247287|environment|china|NA|2015-11-19,H12N2,EPI_ISL_247287,A/Environment/Jiangxi/08488/2015,2015-11-19,2015.88,2015-11,2015,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangxi,cn.jx,27.6016362656629,115.709570895796,NA,NA,NA,NA,2015-11-19,FALSE
H5N2|NA|EPI_ISL_16839585|NA|south_korea|NA|2018-01-05,H5N2,EPI_ISL_16839585,A/aquatic_bird/South_Korea/JB25/2018,2018-01-05,2018.01,2018-01,2018,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-05,FALSE
